Timestamp,URL,Status,nca_registration_date,modification_date
2025-05-04 10:00:41,https://lamboxfx.cc,Alive,2024-08-07,2025-04-28
2025-05-04 10:00:53,https://libertyfxltd.com,Alive,nan,2025-04-25
2025-05-04 10:00:40,https://lesenmaks.cc,Alive,2025-04-16,2025-05-09
2025-05-04 10:00:25,https://kyros.vip,Alive,nan,2025-05-02
2025-05-04 10:00:33,https://kmaicc.vip,Alive,2025-05-02,2025-05-09
2025-05-04 10:00:18,https://kmaicc.xyz,Alive,2025-03-28,2025-05-02
2025-05-04 10:00:26,https://mt5pro.vip,Not Alive,2025-04-17,2025-05-02
2025-05-04 10:00:57,https://kkrrh.com,Not Alive,2025-04-30,2025-04-25
2025-05-04 10:00:26,https://kcmtradeint.com,Not Alive,2025-04-30,2025-05-02
2025-05-04 10:00:56,https://kcmtradeint.com,Not Alive,2024-11-05,2025-04-28
2025-05-04 10:00:44,https://jhmfxltd.com,Alive,2025-04-17,2025-04-25
2025-05-04 10:00:29,https://ivisiontrade.com,Not Alive,2024-11-22,2025-05-09
2025-05-04 10:00:18,https://iuxmarketsfx.com,Not Alive,2025-05-06,2025-04-25
2025-05-04 10:00:29,https://intraglobalfx.com,Alive,2025-04-29,2025-05-02
2025-05-04 10:00:27,https://igmarketsfx.com,Alive,2025-02-17,2025-04-01
2025-05-04 10:00:12,https://ibtpglobal.com,Not Alive,2025-04-30,2025-04-01
2025-05-04 10:00:55,https://hxqna.com,Not Alive,2025-05-06,2025-04-28
2025-05-04 10:00:44,https://hut8ltd.com,Alive,2025-04-17,2025-04-25
2025-05-04 10:00:35,https://marketsintervip.com,Not Alive,2025-05-02,2025-04-01
2025-05-04 10:00:45,https://marketsinter.com,Not Alive,2025-04-23,2025-05-09
2025-05-04 10:00:24,https://gray-thy.com,Not Alive,2025-04-23,2025-04-28
2025-05-04 10:00:13,https://gmimarkets.vip,Alive,2025-03-28,2025-05-02
2025-05-04 10:00:45,https://gftradese.com,Not Alive,2025-05-02,2025-05-09
2025-05-04 10:00:48,https://gffxx-ff6.com,Not Alive,2024-08-07,2025-04-25
2025-05-04 10:00:39,http://webmail.gffxx.com,Not Alive,2024-11-22,2025-05-09
2025-05-04 10:00:13,https://fuwaltd.com,Alive,2025-04-29,2025-04-01
2025-05-04 10:00:23,https://fuwafx.com,Alive,2024-11-22,2025-04-28
2025-05-04 10:00:24,https://funding-mx.com,Alive,2025-05-06,2025-05-02
2025-05-04 10:00:19,https://fogoforex.com,Not Alive,2025-04-17,2025-04-28
2025-05-04 10:00:18,https://foboxglobal.com,Alive,2025-04-17,2025-04-25
2025-05-04 10:00:34,https://firephoenixex.com,Not Alive,2025-05-06,2025-05-09
2025-05-04 10:00:44,https://firephoenixig.com,Not Alive,2024-08-07,2025-04-01
2025-05-04 10:00:35,https://firephoenixin.com,Not Alive,2025-03-28,2025-05-09
2025-05-04 10:00:14,https://firephoenixit.com,Alive,2024-11-05,2025-05-09
2025-05-04 10:00:20,https://metatrade5il.com,Not Alive,2025-05-06,2025-04-28
2025-05-04 10:00:49,https://metatrade5it.com,Alive,2025-04-16,2025-05-09
2025-05-04 10:00:31,https://metatrade5pro.com,Alive,2024-08-07,2025-05-09
2025-05-04 10:00:58,https://fdglobalmarket.com,Alive,2025-04-30,2025-05-09
2025-05-04 10:00:42,https://fcaageafin.com,Not Alive,2025-04-16,2025-04-28
2025-05-04 10:00:46,https://fbssltd.com,Alive,2025-04-30,2025-04-28
2025-05-04 10:00:20,https://exclusivegoldfx.com,Not Alive,2025-05-02,2025-05-02
2025-05-04 10:00:12,https://buxmarketstd.com,Alive,2025-04-17,2025-05-02
2025-05-04 10:00:30,https://eibcfinancldif.icu,Not Alive,2025-04-29,2025-04-25
2025-05-04 10:00:34,https://wwwdxi.botaifrp.com,Not Alive,2025-05-02,2025-04-01
2025-05-04 10:00:52,https://dtxmaiketx.cc,Not Alive,2025-04-16,2025-04-01
2025-05-04 10:00:37,https://dtx-markets.com,Alive,2025-05-06,2025-04-01
2025-05-04 10:00:21,https://dml-markets.com,Alive,2025-05-02,2025-05-02
2025-05-04 10:00:39,https://dkglob.com,Not Alive,nan,2025-05-02
2025-05-04 10:00:28,https://deoasis.net,Not Alive,2024-11-05,2025-04-28
2025-05-04 10:00:36,https://pecodefx.com,Alive,2025-02-17,2025-04-25
2025-05-04 10:00:11,https://dcmmarkets.com,Not Alive,nan,2025-04-01
2025-05-04 10:00:44,https://dbgmarkentskinlhdsb.com,Not Alive,2025-05-02,2025-05-09
2025-05-04 10:00:37,https://dbgmarkentskinlted.com,Alive,2024-11-05,2025-05-09
2025-05-04 10:00:17,https://cxmtra.com,Not Alive,2025-04-23,2025-04-28
2025-05-04 10:00:54,https://comcvip.com,Alive,2024-11-22,2025-04-25
2025-05-04 10:00:28,https://comcfx.com,Not Alive,2025-02-17,2025-05-09
2025-05-04 10:00:16,https://comeafx.com,Alive,2025-02-17,2025-05-02
2025-05-04 10:00:11,https://cometa-global.com,Not Alive,2025-04-23,2025-04-25
2025-05-04 10:00:54,https://catalystgroupstar.com,Alive,2024-08-07,2025-05-02
2025-05-04 10:00:17,https://capitalmanager.link,Not Alive,2025-05-02,2025-04-01
2025-05-04 10:00:38,https://capitalmanager.net,Not Alive,2024-11-05,2025-04-28
2025-05-04 10:00:38,https://tradercgomarkets.com,Not Alive,2024-11-05,2025-05-02
2025-05-04 10:00:32,https://tradercgmarkets.com,Not Alive,2025-05-02,2025-05-09
2025-05-04 10:00:55,https://btgrdo.com,Not Alive,2025-03-28,2025-04-25
2025-05-04 10:00:13,https://branctrade.com,Alive,nan,2025-05-09
2025-05-04 10:00:37,https://bscapm.com,Not Alive,2025-05-06,2025-04-01
2025-05-04 10:00:28,https://branch-forex.com,Alive,2025-05-02,2025-04-01
2025-05-04 10:00:39,https://branch-fx-one.com,Alive,2025-04-16,2025-04-28
2025-05-04 10:00:18,https://boloniltd.com,Not Alive,2025-04-30,2025-04-25
2025-05-04 10:00:39,https://blueberry-global.com,Alive,2025-02-17,2025-04-28
2025-05-04 10:00:30,https://blkinternationalltd.com,Alive,2025-05-02,2025-04-01
2025-05-04 10:00:37,https://blgpro.com,Alive,2025-04-17,2025-05-09
2025-05-04 10:00:29,https://blackbullfxltd.com,Not Alive,2025-03-28,2025-04-28
2025-05-04 10:00:21,https://blackbullfxltd.com,Alive,2025-04-29,2025-04-28
2025-05-04 10:00:30,https://bitpieexc.com,Not Alive,2025-05-02,2025-05-02
2025-05-04 10:00:14,https://gf.bitceco.com,Alive,2024-11-22,2025-04-01
2025-05-04 10:00:52,https://bitcecoin.com,Not Alive,2025-04-17,2025-05-09
2025-05-04 10:00:58,https://baazexdx.com,Alive,2025-02-17,2025-05-09
2025-05-04 10:00:16,https://baazexfx.com,Not Alive,2025-04-17,2025-05-02
2025-05-04 10:00:55,https://ausglobalforex.com,Alive,2025-04-29,2025-04-01
2025-05-04 10:00:58,https://atfxgoldsvip.com,Alive,2025-04-16,2025-04-25
2025-05-04 10:00:22,https://atfxgoldvip.cc,Not Alive,2025-04-17,2025-04-01
2025-05-04 10:00:25,https://aslasll.com,Not Alive,2025-03-28,2025-05-02
2025-05-04 10:00:10,https://apexfxent.com,Not Alive,2025-04-29,2025-05-02
2025-05-04 10:00:13,https://ancetdfx.com,Not Alive,2025-03-28,2025-04-25
2025-05-04 10:00:47,https://ancetd.com,Alive,2024-11-22,2025-05-02
2025-05-04 10:00:46,https://fproalizan.com,Not Alive,2025-04-30,2025-04-28
2025-05-04 10:00:21,https://aeestgroup.com,Not Alive,2025-04-30,2025-04-28
2025-05-04 10:00:18,https://fxpioneet.com,Alive,2025-02-17,2025-04-25
2025-05-04 10:00:24,https://gaitameonlinefx.com,Not Alive,2024-11-22,2025-04-25
2025-05-04 10:00:41,https://247markettrade.com,Not Alive,nan,2025-05-02
2025-05-04 10:00:50,https://www.gbtcmarkets.com,Not Alive,2025-04-17,2025-04-25
2025-05-04 10:00:46,https://lquid.finance,Alive,2024-08-07,2025-05-09
2025-05-04 10:00:52,https://capitalxtrade.com,Alive,nan,2025-04-01
2025-05-04 10:00:41,https://coyken.com,Not Alive,2025-04-16,2025-04-28
2025-05-04 10:00:15,https://peachlimit.com,Not Alive,2024-08-07,2025-04-28
2025-05-04 10:00:12,https://www.opuscoin.com,Not Alive,2025-02-17,2025-04-25
2025-05-04 10:00:46,https://www.bib-btc.com,Not Alive,2024-11-05,2025-05-09
2025-05-04 10:00:37,https://www.alpha-eths.com,Not Alive,2025-04-23,2025-04-25
2025-05-04 10:00:38,https://www.alphas-eths.com,Alive,2025-04-29,2025-04-01
2025-05-04 10:00:19,https://www.alppha-eth.com,Not Alive,2025-05-02,2025-04-28
2025-05-04 10:00:45,https://www.appes-online.com,Alive,2025-04-23,2025-04-25
2025-05-04 10:00:36,https://www.copperint.top,Alive,2024-08-07,2025-04-01
2025-05-04 10:00:46,https://www.ic-market.co,Not Alive,2025-04-23,2025-04-01
2025-05-04 10:00:13,https://www.icint24.com,Not Alive,2025-03-28,2025-04-01
2025-05-04 10:00:10,https://www.icintapp.com,Alive,2025-04-23,2025-05-09
2025-05-04 10:00:19,https://www.icmarketglobalpro.com,Not Alive,2025-02-17,2025-04-28
2025-05-04 10:00:54,https://www.kcex-btc.com,Not Alive,2025-04-30,2025-05-02
2025-05-04 10:00:49,https://www.thecopperint.com,Not Alive,2024-11-05,2025-05-02
2025-05-04 10:00:58,https://www.whallefin-btc.com,Not Alive,2024-08-07,2025-04-25
2025-05-04 10:00:52,https://www.eth-alpha.com/;,Alive,2025-04-17,2025-05-09
2025-05-04 10:00:16,https://www.allpha-btc.com,Alive,2025-04-30,2025-05-02
2025-05-04 10:00:26,https://www.allpha-eth.com,Not Alive,2024-11-22,2025-05-02
2025-05-04 10:00:32,https://www.profitcs.net,Not Alive,2025-04-17,2025-04-01
2025-05-04 10:00:29,https://dynamic-arb.vip;,Not Alive,2025-02-17,2025-04-01
2025-05-04 10:00:13,https://www.ptounxd.com/;,Not Alive,2025-04-17,2025-05-02
2025-05-04 10:00:39,https://ptounz.com/#/;,Alive,2025-04-29,2025-04-01
2025-05-04 10:00:47,https://www.ptounxd.com/;,Not Alive,2025-02-17,2025-05-02
2025-05-04 10:00:11,https://www.ptounxxm.com/;,Not Alive,2025-04-16,2025-05-09
2025-05-04 10:00:40,https://optcoin.lol,Alive,2024-08-07,2025-04-28
2025-05-04 10:00:54,https://optcoin.com,Not Alive,2025-04-23,2025-04-28
2025-05-04 10:00:51,https://optcoin.pro,Alive,2025-04-17,2025-04-25
2025-05-04 10:00:49,https://optcoin1.com,Not Alive,2024-11-05,2025-04-01
2025-05-04 10:00:24,https://optcoin12.com,Alive,2025-04-16,2025-04-01
2025-05-04 10:00:49,https://optcoin13.com,Alive,2025-02-17,2025-04-25
2025-05-04 10:00:29,https://optcoin15.com,Not Alive,nan,2025-04-01
2025-05-04 10:00:36,https://optcoin2.com,Alive,2025-05-06,2025-05-09
2025-05-04 10:00:14,https://optcoin21.com,Not Alive,2024-11-22,2025-05-02
2025-05-04 10:00:20,https://optcoin22.com,Not Alive,2025-04-17,2025-04-28
2025-05-04 10:00:42,https://optcoin23.com,Not Alive,2025-04-17,2025-05-02
2025-05-04 10:00:22,https://optcoin25.com,Alive,2025-04-16,2025-05-02
2025-05-04 10:00:29,https://optcoin36.com,Not Alive,2025-04-17,2025-05-09
2025-05-04 10:00:44,https://optcoin4.com,Alive,2025-05-02,2025-04-28
2025-05-04 10:00:39,https://optcoin5.com,Alive,2025-04-16,2025-05-09
2025-05-04 10:00:41,https://optcoin51.com,Not Alive,2025-05-06,2025-04-01
2025-05-04 10:00:16,https://optcoin53.com,Not Alive,2025-04-30,2025-04-25
2025-05-04 10:00:34,https://optcoin54.com,Not Alive,2025-05-06,2025-04-28
2025-05-04 10:00:30,https://optcoin55.com,Alive,2024-11-05,2025-04-01
2025-05-04 10:00:44,https://optcoin56.com,Alive,2025-04-23,2025-05-02
2025-05-04 10:00:45,https://optcoin61.com,Alive,2025-03-28,2025-04-01
2025-05-04 10:00:11,https://optcoin63.com,Alive,2025-05-06,2025-04-28
2025-05-04 10:00:24,https://optcoin64.com,Alive,2024-11-22,2025-04-25
2025-05-04 10:00:34,https://optcoin65.com,Not Alive,2025-05-06,2025-04-25
2025-05-04 10:00:16,https://optcoin8.com,Alive,2025-04-17,2025-05-02
2025-05-04 10:00:40,https://optcoin9.com,Alive,2025-05-06,2025-04-01
2025-05-04 10:00:20,https://optcoinap.com,Alive,2025-02-17,2025-04-01
2025-05-04 10:00:37,https://optcoinwk.com,Alive,2025-05-02,2025-04-25
2025-05-04 10:00:51,https://optcoinwp.com,Alive,2024-11-22,2025-04-01
2025-05-04 10:00:26,https://zeeltrade.com,Not Alive,2025-04-23,2025-05-02
2025-05-04 10:00:38,https://zealvest.com,Not Alive,2025-04-30,2025-04-25
2025-05-04 10:00:28,https://xrocecapital.com,Not Alive,2025-05-06,2025-05-02
2025-05-04 10:00:40,https://xplorefxtrading.com,Not Alive,2024-11-22,2025-04-28
2025-05-04 10:00:50,https://xcointrader.com,Alive,2025-05-02,2025-04-28
2025-05-04 10:00:48,https://wisecryptoinvestor.com,Alive,2025-02-17,2025-04-01
2025-05-04 10:00:19,https://whales-asset.com,Alive,nan,2025-04-28
2025-05-04 10:00:58,https://welfareconomics.net,Not Alive,2025-03-28,2025-05-09
2025-05-04 10:00:36,https://vista-portfolio.com,Alive,2025-04-30,2025-04-25
2025-05-04 10:00:11,https://vestprimefx.com,Alive,2025-04-29,2025-04-28
2025-05-04 10:00:32,https://vertexcapitalpro.com,Alive,2025-04-17,2025-04-28
2025-05-04 10:00:58,https://ultratopultimate.com,Alive,2025-04-16,2025-05-09
2025-05-04 10:00:38,https://ultraspringkoin.com,Not Alive,2025-02-17,2025-05-09
2025-05-04 10:00:52,https://ultimate-fund.ltd,Not Alive,2025-04-23,2025-04-01
2025-05-04 10:00:41,https://truxmarkettrade.com,Alive,2025-04-23,2025-04-01
2025-05-04 10:00:28,https://trustinveztment.com,Not Alive,2025-04-23,2025-05-09
2025-05-04 10:00:45,https://trustfxtrde.com,Not Alive,2025-04-16,2025-04-28
2025-05-04 10:00:43,https://tradingwithstockmarketprofit.com,Not Alive,2025-04-30,2025-04-01
2025-05-04 10:00:54,https://networkchoicelab.com,Alive,2025-04-23,2025-04-25
2025-05-04 10:00:29,https://tradefxlive.com,Alive,2025-03-28,2025-04-28
2025-05-04 10:00:22,https://tradefxcapital.online,Not Alive,2025-04-29,2025-04-01
2025-05-04 10:00:19,https://topwealthfx.com,Alive,2024-08-07,2025-04-01
2025-05-04 10:00:12,https://teslenergy.com,Alive,2025-04-16,2025-05-02
2025-05-04 10:00:50,https://swiftcryptooptionstrade.com,Not Alive,2024-11-05,2025-04-25
2025-05-04 10:00:49,https://swapultratrade.com,Alive,2025-03-28,2025-04-01
2025-05-04 10:00:55,https://successfulexperttrade.com,Not Alive,2024-11-05,2025-05-09
2025-05-04 10:00:16,https://stockfxcapitals.org,Not Alive,2025-05-06,2025-05-02
2025-05-04 10:00:22,https://stockultimatepro.com,Not Alive,nan,2025-04-25
2025-05-04 10:00:14,https://stockcomproperties.online,Alive,2025-04-17,2025-05-09
2025-05-04 10:00:55,https://stellargateinvest.com,Not Alive,2025-05-02,2025-05-09
2025-05-04 10:00:48,https://mystakehomecrypto.com,Not Alive,2025-03-28,2025-05-09
2025-05-04 10:00:54,https://speedtonxhub.com,Not Alive,2025-04-17,2025-05-02
2025-05-04 10:00:42,https://specetechfx.pro,Alive,2025-04-16,2025-04-28
2025-05-04 10:00:39,https://smartrealisticinv.com,Not Alive,2025-04-29,2025-04-28
2025-05-04 10:00:19,https://smartpremiertrade.com,Not Alive,2024-11-22,2025-04-28
2025-05-04 10:00:53,https://smartoptionsinvestment.com,Not Alive,2025-04-23,2025-05-09
2025-05-04 10:00:30,https://siritechlimited.com,Not Alive,2025-02-17,2025-04-28
2025-05-04 10:00:47,https://royallitehub.com,Alive,2025-03-28,2025-04-01
2025-05-04 10:00:41,https://relybetterinvestment.com,Not Alive,2025-04-23,2025-05-09
2025-05-04 10:00:34,https://resprofvents.com,Not Alive,nan,2025-04-01
2025-05-04 10:00:38,https://ranatradeportfolio.online,Alive,2024-08-07,2025-05-02
2025-05-04 10:00:45,https://prontvault.com,Alive,2025-02-17,2025-05-02
2025-05-04 10:00:37,https://profitzoneinvestment.live,Not Alive,2024-11-22,2025-05-02
2025-05-04 10:00:23,https://profitabletrustmining.com,Not Alive,2025-03-28,2025-05-02
2025-05-04 10:00:49,https://propluxvest.com,Alive,2025-04-17,2025-04-01
2025-05-04 10:00:25,https://primehubsassets.com,Alive,2025-02-17,2025-05-02
2025-05-04 10:00:32,https://primeinveztment.com,Not Alive,2025-05-06,2025-05-02
2025-05-04 10:00:23,https://preminentgoals.com,Alive,2024-11-05,2025-05-09
2025-05-04 10:00:26,https://pinnaclevestltd.com,Alive,2024-11-05,2025-05-02
2025-05-04 10:00:35,https://peaktradepro.com,Alive,2025-04-17,2025-04-25
2025-05-04 10:00:39,https://patroncoinfx.com,Alive,2024-11-05,2025-05-09
2025-05-04 10:00:24,https://optimatrust-fx.com,Alive,2025-04-30,2025-05-02
2025-05-04 10:00:39,https://novaloption.com,Not Alive,2024-11-22,2025-05-02
2025-05-04 10:00:39,https://v-king7.dynu.com,Alive,2025-04-17,2025-04-01
2025-05-04 10:00:19,https://nexuscrestltd.com,Alive,2025-02-17,2025-04-01
2025-05-04 10:00:57,https://nexasassets.com,Alive,2025-04-16,2025-04-28
2025-05-04 10:00:34,https://nexaassetsmkt.com,Not Alive,2025-04-29,2025-04-28
2025-05-04 10:00:21,https://mpkonlinetrading.com,Alive,2025-04-17,2025-04-01
2025-05-04 10:00:53,https://menfxtprotrades.com,Not Alive,2025-04-16,2025-04-01
2025-05-04 10:00:43,https://megaassetsltd.com,Not Alive,2025-04-23,2025-04-28
2025-05-04 10:00:20,https://maxcoinoptions.com,Not Alive,2025-04-30,2025-05-02
2025-05-04 10:00:22,https://mastertradershub.com,Alive,nan,2025-04-25
2025-05-04 10:00:17,https://marstechlimited.com,Not Alive,2025-04-23,2025-04-28
2025-05-04 10:00:28,https://marketmonkx.com,Not Alive,2025-03-28,2025-05-09
2025-05-04 10:00:39,https://lumnex.co,Not Alive,2025-05-02,2025-04-01
2025-05-04 10:00:26,https://littrademarket.com,Not Alive,2025-05-02,2025-04-28
2025-05-04 10:00:53,https://lexaprime.com,Not Alive,2025-04-17,2025-04-28
2025-05-04 10:00:28,https://legalfxt24.com,Alive,2025-02-17,2025-04-01
2025-05-04 10:00:33,https://leadsinsuredtrades.com,Not Alive,2025-02-17,2025-04-28
2025-05-04 10:00:39,https://kapitlitellc.com,Not Alive,2025-05-02,2025-04-28
2025-05-04 10:00:35,https://janamoniee.ltd,Alive,2025-04-17,2025-05-09
2025-05-04 10:00:47,https://interlitesorverxts.com,Alive,2025-04-23,2025-04-01
2025-05-04 10:00:24,https://igeniusglobaltrades.com,Not Alive,2025-04-29,2025-04-28
2025-05-04 10:00:27,https://horizonxtrades.com,Not Alive,2025-03-28,2025-05-09
2025-05-04 10:00:37,https://hedgecaplimited.com,Alive,2025-04-30,2025-04-28
2025-05-04 10:00:56,https://hashprimegold.com,Not Alive,2025-05-06,2025-05-02
2025-05-04 10:00:35,https://hamstechllc.com,Alive,2025-03-28,2025-05-02
2025-05-04 10:00:57,https://halinxinvest.com,Not Alive,2025-03-28,2025-05-02
2025-05-04 10:00:33,https://growthtopultimate.com,Alive,2025-04-29,2025-05-09
2025-05-04 10:00:43,https://growthaccessltd.com,Not Alive,2025-04-16,2025-04-01
2025-05-04 10:00:31,https://globalforextradingprofit.com,Alive,nan,2025-05-09
2025-05-04 10:00:55,https://globalbestminingtrades.com,Alive,2025-04-16,2025-04-01
2025-05-04 10:00:49,https://globalminingfxtrades.com,Alive,2025-03-28,2025-04-01
2025-05-04 10:00:20,https://globalcoinfxt.one,Not Alive,2025-04-16,2025-04-01
2025-05-04 10:00:51,https://fxicoin.com,Not Alive,nan,2025-05-02
2025-05-04 10:00:12,https://futureindexpro.net,Not Alive,2024-11-05,2025-05-09
2025-05-04 10:00:30,https://funds-xmincome.ltd,Not Alive,2025-02-17,2025-04-01
2025-05-04 10:00:55,https://fpictrades.com,Not Alive,2025-02-17,2025-04-28
2025-05-04 10:00:49,https://fondexeasymarket.com,Not Alive,2025-04-17,2025-05-02
2025-05-04 10:00:43,https://firstpacehub.com,Alive,2025-04-29,2025-05-02
2025-05-04 10:00:19,https://firstoopstock.com,Not Alive,2025-04-30,2025-05-02
2025-05-04 10:00:29,https://fidscharting.com,Alive,2025-04-16,2025-05-09
2025-05-04 10:00:40,https://fastchipsminerstrade.com,Not Alive,nan,2025-04-28
2025-05-04 10:00:25,https://etherealelites.com,Alive,2025-03-28,2025-05-09
2025-05-04 10:00:47,https://entitywave.com,Alive,2024-08-07,2025-05-02
2025-05-04 10:00:30,https://elitepooltrade.com,Not Alive,2024-11-22,2025-05-09
2025-05-04 10:00:27,https://elitelinellb.com,Alive,2024-11-05,2025-04-01
2025-05-04 10:00:36,https://eliteassetltd.com,Not Alive,2025-03-28,2025-05-09
2025-05-04 10:00:55,https://dynamicpulsetrade.com,Not Alive,2025-05-02,2025-05-09
2025-05-04 10:00:21,https://dominoinvestment.com,Not Alive,2024-11-05,2025-04-28
2025-05-04 10:00:11,https://diverswealth.com,Not Alive,2024-11-05,2025-04-28
2025-05-04 10:00:55,https://dittrademarket.com,Not Alive,2025-04-30,2025-04-28
2025-05-04 10:00:23,https://digitalfxtpro.com,Not Alive,2025-02-17,2025-05-02
2025-05-04 10:00:34,https://digitalaccessbitinv.com,Alive,2025-05-06,2025-04-28
2025-05-04 10:00:20,https://dexertonfinancial.org,Alive,2025-05-06,2025-04-28
2025-05-04 10:00:11,https://dc-statestreet.com,Alive,2025-04-17,2025-05-02
2025-05-04 10:00:55,https://cryptoinvestospage.vercel.app,Alive,2025-04-29,2025-05-09
2025-05-04 10:00:23,https://cryptotexe.com,Not Alive,2025-03-28,2025-05-02
2025-05-04 10:00:23,https://crypto-tradinghood.com,Alive,2025-02-17,2025-04-01
2025-05-04 10:00:18,https://cryptocoastinvestmentsltd.com,Not Alive,nan,2025-04-28
2025-05-04 10:00:21,https://crypbasltd.online,Alive,2024-11-05,2025-04-01
2025-05-04 10:00:41,https://copytrqdingworld.com,Not Alive,2024-08-07,2025-04-25
2025-05-04 10:00:58,https://continentinvt.com,Alive,2025-04-16,2025-04-28
2025-05-04 10:00:18,https://commudityexchanger.online,Not Alive,2025-02-17,2025-04-28
2025-05-04 10:00:58,https://citiforexgoal.com,Not Alive,2025-05-02,2025-04-28
2025-05-04 10:00:24,https://chrontechltd.com,Alive,2025-02-17,2025-04-28
2025-05-04 10:00:11,https://cherrytradingops.com,Not Alive,2025-04-16,2025-05-02
2025-05-04 10:00:34,https://chartmainoptions.com,Alive,2024-11-05,2025-04-25
2025-05-04 10:00:18,https://certifiedgrowthpro.com,Alive,2025-03-28,2025-05-09
2025-05-04 10:00:29,https://centralcapitalfx.com,Alive,2025-02-17,2025-04-25
2025-05-04 10:00:29,https://celxtrade.com,Alive,2025-03-28,2025-05-09
2025-05-04 10:00:36,https://castlemarkfx.com,Alive,2024-08-07,2025-05-09
