Ping_Timestamp_NZ,URL,Status,HTTP_Code,DNS_TLD,nca_registration_date,modification_date
2025-06-19 14:00:27 NZST,https://www.noblecapitalheights.online/,Alive,200,online,2025-06-13,2025-06-16
2025-06-19 14:00:29 NZST,https://internationalfinancemalaysia.com/,Alive,200,com,2025-06-13,2025-06-16
2025-06-19 14:00:29 NZST,https://interspectrabnk.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:30 NZST,https://pvbbk.com/,Alive,200,com,2025-06-13,2025-06-16
2025-06-19 14:00:31 NZST,https://horizonridgecu.online/,Alive,200,online,2025-06-13,2025-06-16
2025-06-19 14:00:32 NZST,https://horixenfinancebank.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:32 NZST,https://www.hbglobalbank.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:33 NZST,https://havenrocktrust.online/,Not Alive,Error,online,2025-06-13,2025-06-16
2025-06-19 14:00:33 NZST,https://www.guaranteefinbank.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:34 NZST,https://globalcitytrustbank.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:34 NZST,https://grandwavealliance.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:35 NZST,https://www.goldenshoretrust.online/,Alive,200,online,2025-06-13,2025-06-16
2025-06-19 14:00:36 NZST,https://globeunionfinance.com/,Alive,200,com,2025-06-13,2025-06-16
2025-06-19 14:00:36 NZST,https://elevateedgetrust.online/,Not Alive,Error,online,2025-06-13,2025-06-16
2025-06-19 14:00:37 NZST,https://edgefinancialcorp.org,Alive,200,org,2025-06-13,2025-06-16
2025-06-19 14:00:38 NZST,https://crestnobletrust.online/,Alive,200,online,2025-06-13,2025-06-16
2025-06-19 14:00:39 NZST,https://crespofinance.com/,Alive,200,com,2025-06-13,2025-06-16
2025-06-19 14:00:39 NZST,https://creditswiftassets.org/index-2.html,Not Alive,Error,org,2025-06-13,2025-06-16
2025-06-19 14:00:40 NZST,https://www.creditswiftassets.org/,Not Alive,Error,org,2025-06-13,2025-06-16
2025-06-19 14:00:40 NZST,https://creditfastunion.com/index-2.html,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:41 NZST,https://credilyunions.com/index.php,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:41 NZST,https://www.ctcalliance.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:42 NZST,https://chaabipluscapital.org/,Not Alive,Error,org,2025-06-13,2025-06-16
2025-06-19 14:00:43 NZST,https://www.celeritastrustbank.com/,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:43 NZST,https://auxtrusunion.com/index-2.php,Not Alive,Error,com,2025-06-13,2025-06-16
2025-06-19 14:00:44 NZST,https://ascendhaventrust.online,Alive,200,online,2025-06-13,2025-06-16
2025-06-19 14:00:45 NZST,https://alliancenovatrust.pro/index-2.php,Not Alive,Error,pro,2025-06-13,2025-06-16
2025-06-19 14:00:45 NZST,https://soltcll.net,Not Alive,Error,net,2025-06-11,2025-06-12
2025-06-19 14:00:47 NZST,https://atstradingserviceltd.com,Alive,200,com,2025-06-11,2025-06-12
2025-06-19 14:00:48 NZST,https://atsclient.atstradingserviceltd.com,Alive,200,com,2025-06-11,2025-06-12
2025-06-19 14:00:49 NZST,https://avonequitiesltd.com/,Alive,200,com,2025-06-11,2025-06-12
2025-06-19 14:00:49 NZST,https://promarketspot.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:50 NZST,https://premiumcryptolite.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:51 NZST,https://pinnaclesassetmanagement.com,Not Alive,Error,com,2025-06-10,2025-06-10
2025-06-19 14:00:51 NZST,https://horizonxprexbs.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:52 NZST,https://horizonprofitchasers.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:52 NZST,https://globalproinvestment.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:53 NZST,https://globalapexmarket.com,Status 410,410,com,2025-06-10,2025-06-10
2025-06-19 14:00:54 NZST,https://forbescapitaltrade.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:54 NZST,https://eliteminerproinvestment.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:55 NZST,https://copyvestpro.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:56 NZST,https://coinlog.net,Alive,200,net,2025-06-10,2025-06-10
2025-06-19 14:00:57 NZST,https://certifiedtrade.net,Alive,200,net,2025-06-10,2025-06-10
2025-06-19 14:00:57 NZST,https://astridglobalinvestment.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:58 NZST,https://aspirebitwealth.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:58 NZST,https://apexglobalfxworld.com,Alive,200,com,2025-06-10,2025-06-10
2025-06-19 14:00:59 NZST,https://trade.bitwaveequity.com,Status 403,403,com,2025-06-10,2025-06-10
2025-06-19 14:01:00 NZST,https://bitwaveequity.com,Status 403,403,com,2025-06-10,2025-06-10
2025-06-19 14:01:00 NZST,https://finiwise.com,Not Alive,Error,com,2025-06-05,2025-06-09
2025-06-19 14:01:02 NZST,https://coursados.com,Alive,200,com,2025-06-05,2025-06-09
2025-06-19 14:01:03 NZST,https://superswiss.com,Not Alive,Error,com,2025-05-13,2025-06-04
2025-06-19 14:01:03 NZST,https://zenithfx.co,Not Alive,Error,co,2025-05-13,2025-06-04
2025-06-19 14:01:05 NZST,https://caddingtonlimited.com,Alive,200,com,2025-06-04,2025-06-04
2025-06-19 14:01:06 NZST,https://zavrox.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:06 NZST,https://arbitervault.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:07 NZST,https://bitinby.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:08 NZST,https://bitobase.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:08 NZST,https://cenorim.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:09 NZST,https://cenvor.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:09 NZST,https://cepez.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:10 NZST,https://cevonor.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:10 NZST,https://cloudxbit.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:12 NZST,https://clunio.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:12 NZST,https://coinfuse.io,Not Alive,Error,io,2025-05-27,2025-06-03
2025-06-19 14:01:13 NZST,https://colenex.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:13 NZST,https://comtrex.pro,Not Alive,Error,pro,2025-05-27,2025-06-03
2025-06-19 14:01:14 NZST,https://dexn.cc,Not Alive,Error,cc,2025-05-27,2025-06-03
2025-06-19 14:01:15 NZST,https://eurex-crypto.eu,Status 403,403,eu,2025-05-27,2025-06-03
2025-06-19 14:01:15 NZST,https://genemybit.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:16 NZST,https://jorerx.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:16 NZST,https://kofrex.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:17 NZST,https://lemip.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:17 NZST,https://menotar.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:18 NZST,https://neloax.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:19 NZST,https://nonaf.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:19 NZST,https://paycommoney.top,Not Alive,Error,top,2025-05-27,2025-06-03
2025-06-19 14:01:20 NZST,https://raeex.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:20 NZST,https://relutor.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:21 NZST,https://rexwox.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:21 NZST,https://socfo.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:22 NZST,https://spcaex.best,Not Alive,Error,best,2025-05-27,2025-06-03
2025-06-19 14:01:22 NZST,https://vexusbit.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:23 NZST,https://viaxbit.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:24 NZST,https://vlunur.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:24 NZST,https://wazanex.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:25 NZST,https://welamex.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:25 NZST,https://xanory.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:26 NZST,https://xprobit.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:27 NZST,https://xraize.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:28 NZST,https://xtapbit.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:28 NZST,https://xvairo.com,Not Alive,Error,com,2025-05-27,2025-06-03
2025-06-19 14:01:29 NZST,https://xzors.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:30 NZST,https://zmorax.com,Status 403,403,com,2025-05-27,2025-06-03
2025-06-19 14:01:30 NZST,https://wcgdeposits.com,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:31 NZST,https://wcgdeposits.com/index.php?lang=en,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:31 NZST,https://wcgeconomic.com,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:32 NZST,https://wcgeconomic.com/index.php?lang=en,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:32 NZST,https://verbofx.com,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:33 NZST,https://user.verbofx.com/member/login/view,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:33 NZST,https://verbo-fx.com,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:34 NZST,https://verbo-fx.com/index.php?lang=en,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:34 NZST,https://verbo-market.com,Not Alive,Error,com,2025-05-22,2025-06-03
2025-06-19 14:01:37 NZST,https://junshengfx.net,Alive,200,net,2025-05-22,2025-06-03
2025-06-19 14:01:39 NZST,https://junshengfx.club,Alive,200,club,2025-05-22,2025-06-03
2025-06-19 14:01:39 NZST,https://faze.capital,Status 403,403,capital,2025-05-16,2025-05-21
2025-06-19 14:01:40 NZST,https://soft-cloudltd.com,Not Alive,Error,com,2025-05-14,2025-05-21
2025-06-19 14:01:41 NZST,https://capitalonlineprofit.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:41 NZST,https://zi-mining.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:42 NZST,https://xemifx-markets.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:42 NZST,https://xc-easyoptions.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:43 NZST,https://vitalfxtrades.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:43 NZST,https://vaststrategytrades.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:44 NZST,https://vasttradenetwork.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:45 NZST,https://uniqueexpfx.info,Not Alive,Error,info,2025-05-05,2025-05-21
2025-06-19 14:01:45 NZST,https://uniquetradenetwork.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:46 NZST,https://turbocryptinvestintl.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:50 NZST,https://tradequext.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:50 NZST,https://tradesfxvista.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:51 NZST,https://tp-tasklimited.com,Alive,200,com,2025-05-05,2025-05-21
2025-06-19 14:01:51 NZST,https://tmfxtrading.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:52 NZST,https://swiftnextrade.com,Status 410,410,com,2025-05-05,2025-05-21
2025-06-19 14:01:53 NZST,https://swiftmavericks.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:53 NZST,https://supabinances.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:54 NZST,https://sucextrade.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:54 NZST,https://sotremfxoption.live,Not Alive,Error,live,2025-05-05,2025-05-21
2025-06-19 14:01:55 NZST,https://safecryptominingfx.net,Not Alive,Error,net,2025-05-05,2025-05-21
2025-06-19 14:01:55 NZST,https://primeoptionsmarket.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:56 NZST,https://oxcoinfxoption.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:57 NZST,https://opensigonline.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:58 NZST,https://nothernsidecapital.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:58 NZST,https://megacoinsindex.com,Alive,200,com,2025-05-05,2025-05-21
2025-06-19 14:01:59 NZST,https://marketfxmovers.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:01:59 NZST,https://makotopoption.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:02 NZST,https://kdliteoption.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:03 NZST,https://infinite-miners.co.in,Status 410,410,co.in,2025-05-05,2025-05-21
2025-06-19 14:02:04 NZST,https://infinite-miners.co.in,Status 410,410,co.in,2025-05-05,2025-05-21
2025-06-19 14:02:04 NZST,https://globalultimatetrade.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:05 NZST,https://globaltradingnex.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:05 NZST,https://gemitrafxoption.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:06 NZST,https://gananciaoptions.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:06 NZST,https://fxfacebooktrade.net,Not Alive,Error,net,2025-05-05,2025-05-21
2025-06-19 14:02:09 NZST,https://frettrading.com,Alive,200,com,2025-05-05,2025-05-21
2025-06-19 14:02:09 NZST,https://forexfacebooktrading.com,Not Alive,Error,com,2025-05-05,2025-05-21
2025-06-19 14:02:10 NZST,https://forexforgemining.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:10 NZST,https://forexfacebooktrades.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:11 NZST,https://firstworldcrypto.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:11 NZST,https://firstlighttrade.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:12 NZST,https://fastlinkfx.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:12 NZST,https://fastgrowtrade.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:13 NZST,https://facebooklforextrade.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:13 NZST,https://excelprooption.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:14 NZST,https://elitevistaoptions.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:15 NZST,https://elitemaxtrade.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:15 NZST,https://edgeflextrade.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:16 NZST,https://digitaldailyprofit247.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:16 NZST,https://digitalfx.pythonanywhere.com,Alive,200,com,2025-05-05,2025-05-20
2025-06-19 14:02:17 NZST,https://dailytradingoptions.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:18 NZST,https://kryptoworld-fx.com,Alive,200,com,2025-05-05,2025-05-20
2025-06-19 14:02:18 NZST,https://cryptoavaearning.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:19 NZST,https://choicestandoutsyndicate.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:20 NZST,https://capitalonlineprofit.com/home/en/,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:20 NZST,https://calidchainfinance.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:21 NZST,https://bitprimefxtrading.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:22 NZST,https://coinvaxcapital.com,Alive,200,com,2025-05-05,2025-05-20
2025-06-19 14:02:22 NZST,https://moomooinvestment.com,Alive,200,com,2025-05-05,2025-05-20
2025-06-19 14:02:25 NZST,https://axiomtradings.com,Alive,200,com,2025-05-05,2025-05-20
2025-06-19 14:02:25 NZST,https://assetssphere.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:26 NZST,https://alpalsignals.com,Alive,200,com,2025-05-05,2025-05-20
2025-06-19 14:02:27 NZST,https://aicoremarkets.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:28 NZST,https://advanceprimetrader.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:28 NZST,https://247primesummit.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:29 NZST,https://10xtradingtimeoptionsv3.com,Not Alive,Error,com,2025-05-05,2025-05-20
2025-06-19 14:02:29 NZST,https://harbourassetmgt.org,Alive,200,org,2025-05-19,2025-05-19
2025-06-19 14:02:33 NZST,https://bennetinvestment.com,Alive,200,com,2025-05-13,2025-05-13
2025-06-19 14:02:34 NZST,https://smartfactoryfx.com,Not Alive,Error,com,2025-05-12,2025-05-26
2025-06-19 14:02:35 NZST,https://247-smartfactory.com,Status 403,403,com,2025-05-12,2025-05-26
2025-06-19 14:02:36 NZST,https://homnifi.com,Alive,200,com,2025-05-09,2025-05-13
2025-06-19 14:02:37 NZST,https://b2pay.app,Alive,200,app,2025-05-09,2025-05-13
2025-06-19 14:02:38 NZST,https://shiiro.com,Alive,200,com,2025-05-09,2025-05-13
2025-06-19 14:02:39 NZST,https://xpro.gitbook.io,Alive,200,io,2025-05-09,2025-05-13
2025-06-19 14:02:42 NZST,https://xbackoffice.myxpro.app,Status 500,500,app,2025-05-09,2025-05-13
2025-06-19 14:02:44 NZST,https://capitalsxplus.com,Status 403,403,com,2025-05-06,2025-05-09
2025-06-19 14:02:45 NZST,https://zodiamarkets.vip,Not Alive,Error,vip,2025-02-17,2025-05-09
2025-06-19 14:02:45 NZST,https://ylchat.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:02:46 NZST,https://aaaxmcfd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:02:46 NZST,https://aaaxmglomarkets.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:02:47 NZST,https://xchar.cc,Not Alive,Error,cc,2025-02-17,2025-05-09
2025-06-19 14:02:52 NZST,https://v3option.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:02:53 NZST,https://trademx365.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:02:59 NZST,https://catradeteinc.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:02:59 NZST,https://trademate.pro,Not Alive,Error,pro,2025-02-17,2025-05-09
2025-06-19 14:03:00 NZST,https://tradematemx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:00 NZST,https://tpcmetatrader.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:01 NZST,https://tmgmltd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:01 NZST,https://temaketltd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:02 NZST,https://tauforex.net,Not Alive,Error,net,2025-02-17,2025-05-09
2025-06-19 14:03:02 NZST,https://tasmaltd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:03 NZST,https://tasmanltd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:03 NZST,https://straitsfxvip.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:04 NZST,https://straitsfx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:05 NZST,https://stockfxmarkets.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:05 NZST,https://pcssgapro.gdcyls.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:06 NZST,https://pcssgapro.glennallan.com,Alive,200,com,2025-02-17,2025-05-09
2025-06-19 14:03:07 NZST,https://sqlqdmarts.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:07 NZST,https://sownotx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:08 NZST,https://skylineltdfx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:08 NZST,https://skncoin.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:09 NZST,https://sknfx.net,Not Alive,Error,net,2025-02-17,2025-05-09
2025-06-19 14:03:09 NZST,https://sstraderltd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:10 NZST,https://ssjtcf-forex.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:10 NZST,https://shtne.vip,Not Alive,Error,vip,2025-02-17,2025-05-09
2025-06-19 14:03:11 NZST,https://ssjtcf-forex.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:12 NZST,https://sedxltd.com,Status 403,403,com,2025-02-17,2025-05-09
2025-06-19 14:03:12 NZST,https://saxoasin.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:13 NZST,https://saxobankasia.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:14 NZST,https://rivergloballtd.com,Alive,200,com,2025-02-17,2025-05-09
2025-06-19 14:03:15 NZST,https://prudentialweb.bizdw.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:15 NZST,https://pepperstonevip.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:16 NZST,https://parrtd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:17 NZST,https://onewaytex.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:17 NZST,https://xynnyse.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:18 NZST,https://yqanyse.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:18 NZST,https://yqenyse.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:19 NZST,https://novalimited.info,Not Alive,Error,info,2025-02-17,2025-05-09
2025-06-19 14:03:20 NZST,https://newsmarketsltd.com,Status 403,403,com,2025-02-17,2025-05-09
2025-06-19 14:03:20 NZST,https://neonskytd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:21 NZST,https://neonskyfx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:21 NZST,https://nasdaqkfx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:22 NZST,https://mprde.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-19 14:03:23 NZST,https://mancuifcnet.com,Not Alive,Error,com,2025-02-17,2025-05-09
