Timestamp,URL,Status,nca_registration_date,modification_date
2025-05-03 10:00:12,https://igmarketsfx.com,Alive,2025-03-28,2025-04-25
2025-05-03 10:00:45,https://ibtpglobal.com,Alive,2025-04-23,2025-05-02
2025-05-03 10:00:31,https://hxqna.com,Alive,2025-04-30,2025-04-28
2025-05-03 10:00:56,https://hut8ltd.com,Alive,2025-04-17,2025-04-01
2025-05-03 10:00:17,https://marketsintervip.com,Not Alive,2025-04-16,2025-04-25
2025-05-03 10:00:39,https://marketsinter.com,Alive,2025-02-17,2025-04-25
2025-05-03 10:00:13,https://gray-thy.com,Not Alive,2024-11-22,2025-05-02
2025-05-03 10:00:43,https://gmimarkets.vip,Alive,2025-04-17,2025-04-28
2025-05-03 10:00:43,https://gftradese.com,Not Alive,2024-11-05,2025-04-01
2025-05-03 10:00:52,https://gffxx-ff6.com,Not Alive,2024-08-07,2025-04-28
2025-05-03 10:00:42,http://webmail.gffxx.com,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:39,https://fuwaltd.com,Not Alive,2025-02-17,2025-05-02
2025-05-03 10:00:48,https://fuwafx.com,Alive,2025-04-16,2025-04-28
2025-05-03 10:00:54,https://funding-mx.com,Alive,2025-05-06,2025-04-28
2025-05-03 10:00:20,https://fogoforex.com,Alive,2024-11-05,2025-05-09
2025-05-03 10:00:12,https://foboxglobal.com,Not Alive,2025-05-02,2025-04-28
2025-05-03 10:00:46,https://firephoenixex.com,Not Alive,2025-04-30,2025-05-09
2025-05-03 10:00:20,https://firephoenixig.com,Not Alive,2025-04-29,2025-04-28
2025-05-03 10:00:40,https://firephoenixin.com,Not Alive,2025-05-02,2025-05-09
2025-05-03 10:00:42,https://firephoenixit.com,Not Alive,nan,2025-04-01
2025-05-03 10:00:42,https://metatrade5il.com,Not Alive,2025-04-30,2025-05-09
2025-05-03 10:00:31,https://metatrade5it.com,Alive,2025-04-30,2025-04-28
2025-05-03 10:00:24,https://metatrade5pro.com,Not Alive,2025-04-29,2025-04-28
2025-05-03 10:00:25,https://fdglobalmarket.com,Not Alive,nan,2025-04-28
2025-05-03 10:00:38,https://fcaageafin.com,Alive,2025-05-02,2025-05-02
2025-05-03 10:00:20,https://fbssltd.com,Not Alive,2025-04-23,2025-05-09
2025-05-03 10:00:49,https://exclusivegoldfx.com,Not Alive,2025-05-02,2025-05-02
2025-05-03 10:00:21,https://buxmarketstd.com,Not Alive,2025-05-06,2025-04-01
2025-05-03 10:00:38,https://eibcfinancldif.icu,Not Alive,2025-05-02,2025-04-01
2025-05-03 10:00:47,https://wwwdxi.botaifrp.com,Alive,2024-11-05,2025-04-28
2025-05-03 10:00:19,https://dtxmaiketx.cc,Alive,2025-04-29,2025-04-28
2025-05-03 10:00:12,https://dtx-markets.com,Not Alive,nan,2025-05-09
2025-05-03 10:00:16,https://dml-markets.com,Alive,2025-04-30,2025-04-01
2025-05-03 10:00:11,https://dkglob.com,Not Alive,2025-04-30,2025-04-28
2025-05-03 10:00:55,https://deoasis.net,Alive,2025-04-29,2025-04-25
2025-05-03 10:00:23,https://pecodefx.com,Alive,2025-03-28,2025-04-01
2025-05-03 10:00:46,https://dcmmarkets.com,Alive,2025-02-17,2025-05-02
2025-05-03 10:00:44,https://dbgmarkentskinlhdsb.com,Not Alive,2024-11-22,2025-04-25
2025-05-03 10:00:21,https://dbgmarkentskinlted.com,Alive,2025-04-17,2025-05-09
2025-05-03 10:00:41,https://cxmtra.com,Not Alive,2025-04-30,2025-04-28
2025-05-03 10:00:35,https://comcvip.com,Not Alive,2024-08-07,2025-04-25
2025-05-03 10:00:30,https://comcfx.com,Not Alive,2025-04-29,2025-04-28
2025-05-03 10:00:33,https://comeafx.com,Not Alive,2025-04-30,2025-04-28
2025-05-03 10:00:47,https://cometa-global.com,Alive,2025-05-02,2025-05-02
2025-05-03 10:00:43,https://catalystgroupstar.com,Alive,2025-04-29,2025-04-25
2025-05-03 10:00:26,https://capitalmanager.link,Alive,2024-11-05,2025-05-02
2025-05-03 10:00:26,https://capitalmanager.net,Not Alive,2025-04-16,2025-04-28
2025-05-03 10:00:39,https://tradercgomarkets.com,Alive,2025-04-23,2025-05-02
2025-05-03 10:00:22,https://tradercgmarkets.com,Alive,2025-04-29,2025-04-01
2025-05-03 10:00:20,https://btgrdo.com,Not Alive,2025-03-28,2025-04-25
2025-05-03 10:00:27,https://branctrade.com,Alive,2025-04-29,2025-04-28
2025-05-03 10:00:42,https://bscapm.com,Alive,2025-04-30,2025-05-09
2025-05-03 10:00:42,https://branch-forex.com,Not Alive,2025-02-17,2025-05-02
2025-05-03 10:00:47,https://branch-fx-one.com,Alive,2025-05-02,2025-04-28
2025-05-03 10:00:13,https://boloniltd.com,Alive,2025-05-06,2025-05-02
2025-05-03 10:00:19,https://blueberry-global.com,Not Alive,2025-04-16,2025-04-28
2025-05-03 10:00:12,https://blkinternationalltd.com,Not Alive,2024-11-22,2025-04-25
2025-05-03 10:00:41,https://blgpro.com,Not Alive,2025-04-17,2025-05-02
2025-05-03 10:00:14,https://blackbullfxltd.com,Not Alive,2025-02-17,2025-05-02
2025-05-03 10:00:23,https://blackbullfxltd.com,Not Alive,2025-05-02,2025-04-25
2025-05-03 10:00:26,https://bitpieexc.com,Alive,2025-04-29,2025-04-01
2025-05-03 10:00:22,https://gf.bitceco.com,Not Alive,2025-02-17,2025-05-09
2025-05-03 10:00:34,https://bitcecoin.com,Not Alive,2025-05-06,2025-04-25
2025-05-03 10:00:17,https://baazexdx.com,Alive,2025-04-30,2025-04-28
2025-05-03 10:00:54,https://baazexfx.com,Alive,2024-11-05,2025-04-28
2025-05-03 10:00:32,https://ausglobalforex.com,Not Alive,2025-03-28,2025-04-28
2025-05-03 10:00:20,https://atfxgoldsvip.com,Not Alive,2025-04-23,2025-05-09
2025-05-03 10:00:50,https://atfxgoldvip.cc,Not Alive,2025-04-30,2025-04-28
2025-05-03 10:00:17,https://aslasll.com,Not Alive,2025-02-17,2025-04-01
2025-05-03 10:00:47,https://apexfxent.com,Not Alive,2025-04-29,2025-04-25
2025-05-03 10:00:29,https://ancetdfx.com,Not Alive,2024-08-07,2025-04-28
2025-05-03 10:00:47,https://ancetd.com,Alive,nan,2025-04-28
2025-05-03 10:00:40,https://fproalizan.com,Not Alive,2025-04-29,2025-04-01
2025-05-03 10:00:18,https://aeestgroup.com,Alive,2025-04-23,2025-05-09
2025-05-03 10:00:26,https://fxpioneet.com,Alive,2025-04-17,2025-04-01
2025-05-03 10:00:40,https://gaitameonlinefx.com,Alive,2024-08-07,2025-04-25
2025-05-03 10:00:49,https://247markettrade.com,Not Alive,2025-04-30,2025-04-25
2025-05-03 10:00:58,https://www.gbtcmarkets.com,Alive,2025-04-29,2025-04-28
2025-05-03 10:00:41,https://lquid.finance,Alive,2025-04-30,2025-04-01
2025-05-03 10:00:30,https://capitalxtrade.com,Not Alive,2025-03-28,2025-04-25
2025-05-03 10:00:31,https://coyken.com,Not Alive,2025-04-29,2025-04-28
2025-05-03 10:00:17,https://peachlimit.com,Not Alive,2025-04-30,2025-04-28
2025-05-03 10:00:43,https://www.opuscoin.com,Alive,nan,2025-05-09
2025-05-03 10:00:33,https://www.bib-btc.com,Not Alive,2024-11-05,2025-04-01
2025-05-03 10:00:36,https://www.alpha-eths.com,Alive,2024-11-05,2025-04-28
2025-05-03 10:00:10,https://www.alphas-eths.com,Not Alive,nan,2025-05-02
2025-05-03 10:00:23,https://www.alppha-eth.com,Alive,nan,2025-05-09
2025-05-03 10:00:44,https://www.appes-online.com,Alive,nan,2025-04-28
2025-05-03 10:00:30,https://www.copperint.top,Not Alive,2025-02-17,2025-05-02
2025-05-03 10:00:46,https://www.ic-market.co,Not Alive,2024-11-05,2025-04-01
2025-05-03 10:00:14,https://www.icint24.com,Alive,2024-11-22,2025-04-25
2025-05-03 10:00:47,https://www.icintapp.com,Alive,2025-04-30,2025-04-28
2025-05-03 10:00:30,https://www.icmarketglobalpro.com,Not Alive,2024-08-07,2025-05-09
2025-05-03 10:00:45,https://www.kcex-btc.com,Alive,2024-11-05,2025-04-01
2025-05-03 10:00:11,https://www.thecopperint.com,Alive,2025-02-17,2025-04-25
2025-05-03 10:00:44,https://www.whallefin-btc.com,Alive,2025-02-17,2025-04-28
2025-05-03 10:00:34,https://www.eth-alpha.com/;,Not Alive,2025-02-17,2025-05-02
2025-05-03 10:00:48,https://www.allpha-btc.com,Alive,2024-11-22,2025-05-02
2025-05-03 10:00:14,https://www.allpha-eth.com,Not Alive,2025-02-17,2025-04-25
2025-05-03 10:00:19,https://www.profitcs.net,Not Alive,2025-04-17,2025-04-01
2025-05-03 10:00:38,https://dynamic-arb.vip;,Alive,2024-08-07,2025-04-25
2025-05-03 10:00:46,https://www.ptounxd.com/;,Not Alive,2025-02-17,2025-04-01
2025-05-03 10:00:25,https://ptounz.com/#/;,Not Alive,2025-04-17,2025-04-25
2025-05-03 10:00:12,https://www.ptounxd.com/;,Not Alive,2025-05-06,2025-04-28
2025-05-03 10:00:19,https://www.ptounxxm.com/;,Alive,nan,2025-04-01
2025-05-03 10:00:30,https://optcoin.lol,Alive,2025-04-30,2025-05-02
2025-05-03 10:00:16,https://optcoin.com,Not Alive,2024-08-07,2025-04-25
2025-05-03 10:00:17,https://optcoin.pro,Alive,2025-05-06,2025-04-01
2025-05-03 10:00:50,https://optcoin1.com,Not Alive,2025-03-28,2025-04-01
2025-05-03 10:00:22,https://optcoin12.com,Alive,nan,2025-04-01
2025-05-03 10:00:49,https://optcoin13.com,Not Alive,2024-11-22,2025-04-28
2025-05-03 10:00:28,https://optcoin15.com,Alive,2025-04-23,2025-04-28
2025-05-03 10:00:33,https://optcoin2.com,Alive,2025-04-16,2025-05-09
2025-05-03 10:00:23,https://optcoin21.com,Not Alive,2024-08-07,2025-05-02
2025-05-03 10:00:36,https://optcoin22.com,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:22,https://optcoin23.com,Alive,2025-05-02,2025-04-28
2025-05-03 10:00:47,https://optcoin25.com,Alive,2024-08-07,2025-05-02
2025-05-03 10:00:52,https://optcoin36.com,Not Alive,2025-02-17,2025-05-09
2025-05-03 10:00:44,https://optcoin4.com,Not Alive,2025-05-02,2025-04-28
2025-05-03 10:00:46,https://optcoin5.com,Alive,2025-02-17,2025-04-28
2025-05-03 10:00:21,https://optcoin51.com,Not Alive,nan,2025-05-09
2025-05-03 10:00:45,https://optcoin53.com,Alive,2025-05-02,2025-04-01
2025-05-03 10:00:52,https://optcoin54.com,Not Alive,nan,2025-04-01
2025-05-03 10:00:33,https://optcoin55.com,Not Alive,2025-03-28,2025-04-01
2025-05-03 10:00:46,https://optcoin56.com,Not Alive,2025-05-06,2025-05-09
2025-05-03 10:00:46,https://optcoin61.com,Alive,2025-04-23,2025-04-28
2025-05-03 10:00:26,https://optcoin63.com,Alive,2025-05-02,2025-04-25
2025-05-03 10:00:37,https://optcoin64.com,Not Alive,2025-04-16,2025-05-09
2025-05-03 10:00:22,https://optcoin65.com,Alive,2025-04-17,2025-05-02
2025-05-03 10:00:32,https://optcoin8.com,Not Alive,2025-02-17,2025-05-09
2025-05-03 10:00:19,https://optcoin9.com,Alive,2025-05-06,2025-05-09
2025-05-03 10:00:28,https://optcoinap.com,Not Alive,2025-03-28,2025-04-28
2025-05-03 10:00:37,https://optcoinwk.com,Alive,2024-11-22,2025-04-01
2025-05-03 10:00:49,https://optcoinwp.com,Not Alive,2025-05-02,2025-04-28
2025-05-03 10:00:12,https://zeeltrade.com,Alive,2025-02-17,2025-04-25
2025-05-03 10:00:25,https://zealvest.com,Not Alive,2025-04-30,2025-05-09
2025-05-03 10:00:39,https://xrocecapital.com,Alive,2025-05-02,2025-04-25
2025-05-03 10:00:19,https://xplorefxtrading.com,Alive,2024-08-07,2025-04-28
2025-05-03 10:00:39,https://xcointrader.com,Alive,2025-03-28,2025-04-01
2025-05-03 10:00:10,https://wisecryptoinvestor.com,Alive,2024-11-22,2025-04-28
2025-05-03 10:00:41,https://whales-asset.com,Alive,2025-05-06,2025-04-01
2025-05-03 10:00:46,https://welfareconomics.net,Alive,nan,2025-04-28
2025-05-03 10:00:23,https://vista-portfolio.com,Alive,2025-05-02,2025-04-25
2025-05-03 10:00:33,https://vestprimefx.com,Alive,2025-04-30,2025-05-02
2025-05-03 10:00:57,https://vertexcapitalpro.com,Alive,2025-05-02,2025-04-01
2025-05-03 10:00:47,https://ultratopultimate.com,Not Alive,2024-11-22,2025-05-09
2025-05-03 10:00:58,https://ultraspringkoin.com,Not Alive,nan,2025-05-09
2025-05-03 10:00:14,https://ultimate-fund.ltd,Alive,2025-02-17,2025-05-02
2025-05-03 10:00:45,https://truxmarkettrade.com,Not Alive,2025-05-06,2025-04-25
2025-05-03 10:00:33,https://trustinveztment.com,Alive,2025-04-17,2025-04-01
2025-05-03 10:00:19,https://trustfxtrde.com,Alive,2025-05-02,2025-04-28
2025-05-03 10:00:19,https://tradingwithstockmarketprofit.com,Not Alive,2024-11-05,2025-05-02
2025-05-03 10:00:15,https://networkchoicelab.com,Not Alive,2024-11-05,2025-04-28
2025-05-03 10:00:58,https://tradefxlive.com,Not Alive,2025-04-29,2025-04-25
2025-05-03 10:00:19,https://tradefxcapital.online,Alive,2025-04-29,2025-05-02
2025-05-03 10:00:36,https://topwealthfx.com,Not Alive,2024-08-07,2025-04-25
2025-05-03 10:00:41,https://teslenergy.com,Not Alive,2025-04-16,2025-04-28
2025-05-03 10:00:24,https://swiftcryptooptionstrade.com,Not Alive,2025-04-29,2025-04-28
2025-05-03 10:00:46,https://swapultratrade.com,Alive,2025-04-30,2025-04-01
2025-05-03 10:00:20,https://successfulexperttrade.com,Alive,2024-08-07,2025-05-02
2025-05-03 10:00:34,https://stockfxcapitals.org,Not Alive,2025-02-17,2025-05-02
2025-05-03 10:00:35,https://stockultimatepro.com,Alive,2025-05-02,2025-04-28
2025-05-03 10:00:26,https://stockcomproperties.online,Alive,nan,2025-05-09
2025-05-03 10:00:10,https://stellargateinvest.com,Not Alive,2025-05-02,2025-04-01
2025-05-03 10:00:10,https://mystakehomecrypto.com,Alive,2025-04-23,2025-05-09
2025-05-03 10:00:18,https://speedtonxhub.com,Not Alive,2025-05-06,2025-05-02
2025-05-03 10:00:53,https://specetechfx.pro,Alive,2025-04-29,2025-04-25
2025-05-03 10:00:16,https://smartrealisticinv.com,Not Alive,2025-03-28,2025-04-28
2025-05-03 10:00:41,https://smartpremiertrade.com,Not Alive,2024-11-05,2025-04-01
2025-05-03 10:00:47,https://smartoptionsinvestment.com,Not Alive,nan,2025-05-09
2025-05-03 10:00:37,https://siritechlimited.com,Not Alive,2024-08-07,2025-05-09
2025-05-03 10:00:26,https://royallitehub.com,Alive,nan,2025-05-09
2025-05-03 10:00:57,https://relybetterinvestment.com,Alive,2025-04-29,2025-05-09
2025-05-03 10:00:54,https://resprofvents.com,Alive,nan,2025-04-28
2025-05-03 10:00:34,https://ranatradeportfolio.online,Alive,2025-02-17,2025-05-09
2025-05-03 10:00:14,https://prontvault.com,Alive,2025-05-02,2025-05-09
2025-05-03 10:00:18,https://profitzoneinvestment.live,Alive,2025-04-30,2025-04-25
2025-05-03 10:00:40,https://profitabletrustmining.com,Alive,2025-02-17,2025-04-01
2025-05-03 10:00:44,https://propluxvest.com,Alive,2024-08-07,2025-04-28
2025-05-03 10:00:53,https://primehubsassets.com,Alive,2025-05-02,2025-05-09
2025-05-03 10:00:53,https://primeinveztment.com,Not Alive,2024-11-05,2025-05-09
2025-05-03 10:00:53,https://preminentgoals.com,Not Alive,2025-05-02,2025-04-28
2025-05-03 10:00:21,https://pinnaclevestltd.com,Alive,2024-11-05,2025-05-09
2025-05-03 10:00:29,https://peaktradepro.com,Alive,2024-11-22,2025-05-02
2025-05-03 10:00:44,https://patroncoinfx.com,Alive,2024-11-05,2025-04-28
2025-05-03 10:00:52,https://optimatrust-fx.com,Alive,2024-11-22,2025-04-28
2025-05-03 10:00:42,https://novaloption.com,Alive,2024-08-07,2025-04-25
2025-05-03 10:00:30,https://v-king7.dynu.com,Alive,2025-04-30,2025-04-28
2025-05-03 10:00:51,https://nexuscrestltd.com,Not Alive,2025-05-06,2025-05-09
2025-05-03 10:00:37,https://nexasassets.com,Not Alive,2025-04-29,2025-04-01
2025-05-03 10:00:28,https://nexaassetsmkt.com,Alive,2025-05-02,2025-05-02
2025-05-03 10:00:29,https://mpkonlinetrading.com,Alive,2024-11-05,2025-04-01
2025-05-03 10:00:28,https://menfxtprotrades.com,Alive,2025-05-06,2025-04-28
2025-05-03 10:00:52,https://megaassetsltd.com,Alive,2024-11-05,2025-04-01
2025-05-03 10:00:25,https://maxcoinoptions.com,Alive,nan,2025-05-09
2025-05-03 10:00:36,https://mastertradershub.com,Not Alive,2025-04-17,2025-05-02
2025-05-03 10:00:53,https://marstechlimited.com,Alive,2025-04-23,2025-04-01
2025-05-03 10:00:49,https://marketmonkx.com,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:49,https://lumnex.co,Not Alive,2024-11-05,2025-05-02
2025-05-03 10:00:49,https://littrademarket.com,Not Alive,2025-04-29,2025-04-01
2025-05-03 10:00:21,https://lexaprime.com,Not Alive,2024-08-07,2025-04-01
2025-05-03 10:00:18,https://legalfxt24.com,Alive,2025-04-23,2025-05-09
2025-05-03 10:00:11,https://leadsinsuredtrades.com,Not Alive,2024-08-07,2025-04-25
2025-05-03 10:00:55,https://kapitlitellc.com,Not Alive,2025-04-16,2025-04-28
2025-05-03 10:00:48,https://janamoniee.ltd,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:12,https://interlitesorverxts.com,Not Alive,2025-04-29,2025-04-25
2025-05-03 10:00:48,https://igeniusglobaltrades.com,Not Alive,2024-08-07,2025-04-25
2025-05-03 10:00:19,https://horizonxtrades.com,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:19,https://hedgecaplimited.com,Not Alive,2024-08-07,2025-04-28
2025-05-03 10:00:28,https://hashprimegold.com,Alive,2024-11-05,2025-04-28
2025-05-03 10:00:44,https://hamstechllc.com,Alive,2025-04-16,2025-05-02
2025-05-03 10:00:29,https://halinxinvest.com,Not Alive,2025-04-23,2025-05-09
2025-05-03 10:00:43,https://growthtopultimate.com,Not Alive,2025-02-17,2025-04-01
2025-05-03 10:00:24,https://growthaccessltd.com,Not Alive,2025-04-23,2025-05-02
2025-05-03 10:00:33,https://globalforextradingprofit.com,Alive,2025-04-23,2025-04-25
2025-05-03 10:00:33,https://globalbestminingtrades.com,Not Alive,2025-04-30,2025-05-09
2025-05-03 10:00:22,https://globalminingfxtrades.com,Alive,2025-04-17,2025-04-28
2025-05-03 10:00:48,https://globalcoinfxt.one,Not Alive,2025-04-30,2025-04-25
2025-05-03 10:00:45,https://fxicoin.com,Alive,2025-03-28,2025-05-09
2025-05-03 10:00:39,https://futureindexpro.net,Not Alive,2025-05-02,2025-05-09
2025-05-03 10:00:29,https://funds-xmincome.ltd,Not Alive,2024-11-05,2025-04-28
2025-05-03 10:00:31,https://fpictrades.com,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:40,https://fondexeasymarket.com,Not Alive,2024-11-05,2025-04-25
2025-05-03 10:00:32,https://firstpacehub.com,Alive,2025-05-06,2025-04-01
2025-05-03 10:00:22,https://firstoopstock.com,Alive,2024-08-07,2025-05-09
2025-05-03 10:00:21,https://fidscharting.com,Not Alive,2024-11-22,2025-05-09
2025-05-03 10:00:29,https://fastchipsminerstrade.com,Not Alive,2025-04-16,2025-04-25
2025-05-03 10:00:16,https://etherealelites.com,Not Alive,2025-04-29,2025-04-01
2025-05-03 10:00:51,https://entitywave.com,Not Alive,2025-04-17,2025-04-01
2025-05-03 10:00:37,https://elitepooltrade.com,Not Alive,2025-03-28,2025-04-28
2025-05-03 10:00:41,https://elitelinellb.com,Alive,nan,2025-05-09
2025-05-03 10:00:53,https://eliteassetltd.com,Not Alive,2025-05-06,2025-05-02
2025-05-03 10:00:14,https://dynamicpulsetrade.com,Not Alive,2025-03-28,2025-04-01
2025-05-03 10:00:35,https://dominoinvestment.com,Not Alive,2025-04-29,2025-04-25
2025-05-03 10:00:48,https://diverswealth.com,Alive,2025-04-30,2025-04-28
2025-05-03 10:00:19,https://dittrademarket.com,Alive,2025-04-29,2025-04-25
2025-05-03 10:00:25,https://digitalfxtpro.com,Alive,2025-04-30,2025-05-09
2025-05-03 10:00:43,https://digitalaccessbitinv.com,Alive,2025-04-23,2025-04-25
2025-05-03 10:00:36,https://dexertonfinancial.org,Alive,2025-05-06,2025-04-01
2025-05-03 10:00:22,https://dc-statestreet.com,Alive,2024-11-22,2025-05-09
2025-05-03 10:00:23,https://cryptoinvestospage.vercel.app,Alive,2025-04-29,2025-04-01
2025-05-03 10:00:29,https://cryptotexe.com,Alive,2025-05-02,2025-04-01
2025-05-03 10:00:40,https://crypto-tradinghood.com,Not Alive,2025-02-17,2025-05-09
2025-05-03 10:00:43,https://cryptocoastinvestmentsltd.com,Alive,2024-11-05,2025-04-25
2025-05-03 10:00:17,https://crypbasltd.online,Alive,nan,2025-04-28
2025-05-03 10:00:13,https://copytrqdingworld.com,Not Alive,nan,2025-04-25
2025-05-03 10:00:35,https://continentinvt.com,Alive,2025-02-17,2025-04-01
2025-05-03 10:00:53,https://commudityexchanger.online,Not Alive,2025-04-29,2025-04-01
2025-05-03 10:00:15,https://citiforexgoal.com,Not Alive,2024-11-05,2025-04-25
2025-05-03 10:00:18,https://chrontechltd.com,Alive,2025-05-02,2025-04-28
2025-05-03 10:00:29,https://cherrytradingops.com,Not Alive,2025-03-28,2025-05-09
2025-05-03 10:00:41,https://chartmainoptions.com,Alive,2025-05-06,2025-04-25
2025-05-03 10:00:33,https://certifiedgrowthpro.com,Alive,2025-05-06,2025-04-01
2025-05-03 10:00:42,https://centralcapitalfx.com,Alive,2025-04-23,2025-05-09
2025-05-03 10:00:46,https://celxtrade.com,Not Alive,nan,2025-05-02
2025-05-03 10:00:53,https://castlemarkfx.com,Not Alive,2025-05-02,2025-05-09
2025-05-03 10:00:13,https://capitalwave-exchange.online,Not Alive,2025-03-28,2025-04-01
