Timestamp,URL,Status,nca_registration_date,modification_date
2025-05-01 10:00:58,https://kkrrh.com,Alive,2025-04-30,2025-04-01
2025-05-01 10:00:36,https://kcmtradeint.com,Alive,2024-08-07,2025-04-01
2025-05-01 10:00:10,https://kcmtradeint.com,Alive,2024-11-05,2025-05-02
2025-05-01 10:00:16,https://jhmfxltd.com,Alive,2024-11-05,2025-04-25
2025-05-01 10:00:28,https://ivisiontrade.com,Not Alive,2025-05-06,2025-05-09
2025-05-01 10:00:46,https://iuxmarketsfx.com,Not Alive,2025-04-23,2025-04-01
2025-05-01 10:00:30,https://intraglobalfx.com,Not Alive,2024-11-05,2025-05-09
2025-05-01 10:00:10,https://igmarketsfx.com,Alive,2024-11-05,2025-05-02
2025-05-01 10:00:27,https://ibtpglobal.com,Alive,2024-11-22,2025-05-02
2025-05-01 10:00:58,https://hxqna.com,Alive,2025-04-30,2025-05-09
2025-05-01 10:00:56,https://hut8ltd.com,Not Alive,2024-11-05,2025-05-09
2025-05-01 10:00:17,https://marketsintervip.com,Alive,2024-11-05,2025-04-28
2025-05-01 10:00:25,https://marketsinter.com,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:47,https://gray-thy.com,Alive,2025-04-23,2025-05-09
2025-05-01 10:00:17,https://gmimarkets.vip,Not Alive,2024-08-07,2025-04-28
2025-05-01 10:00:15,https://gftradese.com,Not Alive,2024-11-22,2025-04-28
2025-05-01 10:00:33,https://gffxx-ff6.com,Not Alive,2025-04-23,2025-05-02
2025-05-01 10:00:27,http://webmail.gffxx.com,Alive,2025-02-17,2025-05-02
2025-05-01 10:00:14,https://fuwaltd.com,Alive,2025-05-06,2025-04-01
2025-05-01 10:00:35,https://fuwafx.com,Not Alive,2025-04-16,2025-04-28
2025-05-01 10:00:11,https://funding-mx.com,Not Alive,2025-04-30,2025-05-09
2025-05-01 10:00:26,https://fogoforex.com,Alive,2025-04-16,2025-04-25
2025-05-01 10:00:32,https://foboxglobal.com,Alive,2024-08-07,2025-05-09
2025-05-01 10:00:26,https://firephoenixex.com,Alive,2025-05-06,2025-04-28
2025-05-01 10:00:12,https://firephoenixig.com,Alive,2025-04-29,2025-05-09
2025-05-01 10:00:54,https://firephoenixin.com,Alive,2025-03-28,2025-04-01
2025-05-01 10:00:18,https://firephoenixit.com,Alive,2025-05-06,2025-04-01
2025-05-01 10:00:29,https://metatrade5il.com,Not Alive,2025-02-17,2025-05-02
2025-05-01 10:00:51,https://metatrade5it.com,Not Alive,2024-11-05,2025-05-02
2025-05-01 10:00:14,https://metatrade5pro.com,Not Alive,2025-04-29,2025-04-28
2025-05-01 10:00:30,https://fdglobalmarket.com,Not Alive,2025-04-30,2025-05-09
2025-05-01 10:00:58,https://fcaageafin.com,Not Alive,2025-04-17,2025-05-02
2025-05-01 10:00:24,https://fbssltd.com,Not Alive,2025-02-17,2025-04-01
2025-05-01 10:00:42,https://exclusivegoldfx.com,Alive,2025-04-23,2025-04-25
2025-05-01 10:00:21,https://buxmarketstd.com,Not Alive,2025-04-23,2025-04-25
2025-05-01 10:00:50,https://eibcfinancldif.icu,Not Alive,2025-04-29,2025-04-25
2025-05-01 10:00:38,https://wwwdxi.botaifrp.com,Alive,nan,2025-05-02
2025-05-01 10:00:35,https://dtxmaiketx.cc,Alive,2025-04-17,2025-04-28
2025-05-01 10:00:23,https://dtx-markets.com,Not Alive,2024-11-22,2025-04-01
2025-05-01 10:00:42,https://dml-markets.com,Not Alive,2025-04-30,2025-05-09
2025-05-01 10:00:31,https://dkglob.com,Not Alive,2025-04-16,2025-04-01
2025-05-01 10:00:28,https://deoasis.net,Not Alive,2024-11-05,2025-05-02
2025-05-01 10:00:58,https://pecodefx.com,Not Alive,2025-04-17,2025-04-28
2025-05-01 10:00:28,https://dcmmarkets.com,Not Alive,2025-04-23,2025-05-09
2025-05-01 10:00:55,https://dbgmarkentskinlhdsb.com,Alive,2024-11-22,2025-05-09
2025-05-01 10:00:49,https://dbgmarkentskinlted.com,Not Alive,2024-11-22,2025-04-25
2025-05-01 10:00:18,https://cxmtra.com,Alive,2025-04-29,2025-04-01
2025-05-01 10:00:24,https://comcvip.com,Not Alive,2025-04-23,2025-05-09
2025-05-01 10:00:10,https://comcfx.com,Not Alive,2024-08-07,2025-04-28
2025-05-01 10:00:22,https://comeafx.com,Not Alive,2025-04-30,2025-04-01
2025-05-01 10:00:14,https://cometa-global.com,Not Alive,2025-04-29,2025-05-09
2025-05-01 10:00:27,https://catalystgroupstar.com,Not Alive,2025-05-06,2025-04-25
2025-05-01 10:00:57,https://capitalmanager.link,Alive,2025-04-30,2025-04-28
2025-05-01 10:00:25,https://capitalmanager.net,Not Alive,2025-04-16,2025-04-01
2025-05-01 10:00:35,https://tradercgomarkets.com,Not Alive,2025-05-06,2025-04-28
2025-05-01 10:00:35,https://tradercgmarkets.com,Alive,2025-04-29,2025-05-09
2025-05-01 10:00:12,https://btgrdo.com,Not Alive,2025-04-16,2025-04-28
2025-05-01 10:00:19,https://branctrade.com,Not Alive,nan,2025-04-25
2025-05-01 10:00:32,https://bscapm.com,Not Alive,2024-11-05,2025-04-25
2025-05-01 10:00:37,https://branch-forex.com,Alive,2024-08-07,2025-05-09
2025-05-01 10:00:35,https://branch-fx-one.com,Alive,2024-08-07,2025-05-02
2025-05-01 10:00:24,https://boloniltd.com,Alive,2025-03-28,2025-04-25
2025-05-01 10:00:20,https://blueberry-global.com,Not Alive,2025-04-29,2025-05-09
2025-05-01 10:00:12,https://blkinternationalltd.com,Alive,2025-05-06,2025-04-28
2025-05-01 10:00:17,https://blgpro.com,Not Alive,2024-11-05,2025-05-02
2025-05-01 10:00:58,https://blackbullfxltd.com,Alive,2025-04-29,2025-05-02
2025-05-01 10:00:41,https://blackbullfxltd.com,Not Alive,2024-08-07,2025-05-02
2025-05-01 10:00:30,https://bitpieexc.com,Not Alive,nan,2025-04-25
2025-05-01 10:00:14,https://gf.bitceco.com,Alive,2025-03-28,2025-04-28
2025-05-01 10:00:50,https://bitcecoin.com,Alive,2025-05-02,2025-05-02
2025-05-01 10:00:58,https://baazexdx.com,Alive,2025-04-23,2025-04-28
2025-05-01 10:00:20,https://baazexfx.com,Not Alive,2025-04-29,2025-05-09
2025-05-01 10:00:25,https://ausglobalforex.com,Not Alive,2025-05-06,2025-05-09
2025-05-01 10:00:46,https://atfxgoldsvip.com,Alive,2025-04-29,2025-04-28
2025-05-01 10:00:56,https://atfxgoldvip.cc,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:30,https://aslasll.com,Alive,2024-11-22,2025-05-02
2025-05-01 10:00:13,https://apexfxent.com,Not Alive,2025-02-17,2025-04-28
2025-05-01 10:00:32,https://ancetdfx.com,Alive,2024-11-05,2025-05-09
2025-05-01 10:00:50,https://ancetd.com,Alive,2025-03-28,2025-04-01
2025-05-01 10:00:52,https://fproalizan.com,Alive,2024-08-07,2025-05-02
2025-05-01 10:00:43,https://aeestgroup.com,Not Alive,2025-03-28,2025-05-09
2025-05-01 10:00:31,https://fxpioneet.com,Alive,2025-02-17,2025-05-02
2025-05-01 10:00:38,https://gaitameonlinefx.com,Alive,2025-05-06,2025-04-01
2025-05-01 10:00:35,https://247markettrade.com,Not Alive,2024-08-07,2025-04-01
2025-05-01 10:00:34,https://www.gbtcmarkets.com,Not Alive,2024-11-05,2025-04-28
2025-05-01 10:00:47,https://lquid.finance,Alive,2025-05-06,2025-05-02
2025-05-01 10:00:15,https://capitalxtrade.com,Not Alive,2025-04-29,2025-04-01
2025-05-01 10:00:44,https://coyken.com,Not Alive,2025-03-28,2025-04-28
2025-05-01 10:00:57,https://peachlimit.com,Alive,2024-08-07,2025-04-01
2025-05-01 10:00:32,https://www.opuscoin.com,Alive,nan,2025-05-09
2025-05-01 10:00:47,https://www.bib-btc.com,Not Alive,2025-05-06,2025-04-28
2025-05-01 10:00:16,https://www.alpha-eths.com,Alive,2024-11-22,2025-05-09
2025-05-01 10:00:38,https://www.alphas-eths.com,Alive,2025-04-30,2025-04-25
2025-05-01 10:00:18,https://www.alppha-eth.com,Alive,2025-02-17,2025-04-25
2025-05-01 10:00:58,https://www.appes-online.com,Not Alive,2025-04-23,2025-05-09
2025-05-01 10:00:54,https://www.copperint.top,Not Alive,2024-11-05,2025-04-28
2025-05-01 10:00:30,https://www.ic-market.co,Not Alive,2024-11-05,2025-04-25
2025-05-01 10:00:24,https://www.icint24.com,Not Alive,2025-04-17,2025-04-28
2025-05-01 10:00:55,https://www.icintapp.com,Not Alive,2025-04-29,2025-04-28
2025-05-01 10:00:35,https://www.icmarketglobalpro.com,Alive,2025-04-17,2025-04-25
2025-05-01 10:00:10,https://www.kcex-btc.com,Alive,2024-11-22,2025-05-02
2025-05-01 10:00:58,https://www.thecopperint.com,Alive,2025-05-06,2025-05-02
2025-05-01 10:00:27,https://www.whallefin-btc.com,Not Alive,2025-03-28,2025-04-28
2025-05-01 10:00:31,https://www.eth-alpha.com/;,Not Alive,2025-04-23,2025-04-28
2025-05-01 10:00:35,https://www.allpha-btc.com,Not Alive,2024-11-22,2025-04-28
2025-05-01 10:00:58,https://www.allpha-eth.com,Alive,2025-05-02,2025-04-25
2025-05-01 10:00:33,https://www.profitcs.net,Alive,2025-04-17,2025-04-01
2025-05-01 10:00:14,https://dynamic-arb.vip;,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:50,https://www.ptounxd.com/;,Not Alive,2025-05-02,2025-05-09
2025-05-01 10:00:35,https://ptounz.com/#/;,Alive,2024-11-05,2025-04-01
2025-05-01 10:00:10,https://www.ptounxd.com/;,Alive,2025-04-23,2025-04-01
2025-05-01 10:00:32,https://www.ptounxxm.com/;,Not Alive,2025-04-30,2025-05-02
2025-05-01 10:00:42,https://optcoin.lol,Not Alive,2025-04-29,2025-04-28
2025-05-01 10:00:24,https://optcoin.com,Not Alive,2025-03-28,2025-05-09
2025-05-01 10:00:53,https://optcoin.pro,Not Alive,2025-04-16,2025-04-28
2025-05-01 10:00:13,https://optcoin1.com,Not Alive,2025-04-30,2025-05-09
2025-05-01 10:00:29,https://optcoin12.com,Not Alive,2025-04-23,2025-04-28
2025-05-01 10:00:46,https://optcoin13.com,Alive,2024-11-05,2025-04-01
2025-05-01 10:00:43,https://optcoin15.com,Not Alive,2025-05-02,2025-04-25
2025-05-01 10:00:36,https://optcoin2.com,Not Alive,2025-02-17,2025-04-25
2025-05-01 10:00:43,https://optcoin21.com,Not Alive,2025-04-23,2025-04-25
2025-05-01 10:00:50,https://optcoin22.com,Not Alive,2025-04-30,2025-05-02
2025-05-01 10:00:57,https://optcoin23.com,Alive,2024-08-07,2025-04-01
2025-05-01 10:00:47,https://optcoin25.com,Alive,2025-04-16,2025-05-09
2025-05-01 10:00:49,https://optcoin36.com,Alive,2024-11-22,2025-04-01
2025-05-01 10:00:35,https://optcoin4.com,Not Alive,2025-04-17,2025-04-25
2025-05-01 10:00:21,https://optcoin5.com,Not Alive,nan,2025-04-28
2025-05-01 10:00:39,https://optcoin51.com,Not Alive,2025-04-16,2025-05-09
2025-05-01 10:00:29,https://optcoin53.com,Not Alive,2025-04-16,2025-05-02
2025-05-01 10:00:32,https://optcoin54.com,Not Alive,2025-04-29,2025-04-25
2025-05-01 10:00:49,https://optcoin55.com,Not Alive,2024-08-07,2025-05-02
2025-05-01 10:00:25,https://optcoin56.com,Not Alive,2025-04-29,2025-05-09
2025-05-01 10:00:19,https://optcoin61.com,Alive,2024-08-07,2025-04-25
2025-05-01 10:00:19,https://optcoin63.com,Alive,2024-11-05,2025-04-01
2025-05-01 10:00:53,https://optcoin64.com,Alive,2024-11-05,2025-05-09
2025-05-01 10:00:18,https://optcoin65.com,Not Alive,2024-08-07,2025-05-09
2025-05-01 10:00:34,https://optcoin8.com,Alive,2025-04-16,2025-04-28
2025-05-01 10:00:21,https://optcoin9.com,Alive,2025-02-17,2025-05-09
2025-05-01 10:00:12,https://optcoinap.com,Alive,2025-03-28,2025-04-28
2025-05-01 10:00:46,https://optcoinwk.com,Alive,2025-04-30,2025-04-25
2025-05-01 10:00:55,https://optcoinwp.com,Alive,2025-05-06,2025-04-28
2025-05-01 10:00:41,https://zeeltrade.com,Not Alive,2025-04-16,2025-05-02
2025-05-01 10:00:39,https://zealvest.com,Not Alive,2024-11-05,2025-04-25
2025-05-01 10:00:31,https://xrocecapital.com,Alive,2025-04-30,2025-04-01
2025-05-01 10:00:49,https://xplorefxtrading.com,Alive,2024-08-07,2025-04-01
2025-05-01 10:00:14,https://xcointrader.com,Not Alive,2025-03-28,2025-04-01
2025-05-01 10:00:31,https://wisecryptoinvestor.com,Not Alive,2025-04-16,2025-05-09
2025-05-01 10:00:31,https://whales-asset.com,Alive,2025-04-23,2025-04-01
2025-05-01 10:00:45,https://welfareconomics.net,Alive,2025-05-02,2025-04-01
2025-05-01 10:00:49,https://vista-portfolio.com,Alive,2025-04-16,2025-04-28
2025-05-01 10:00:20,https://vestprimefx.com,Not Alive,2024-11-05,2025-04-25
2025-05-01 10:00:35,https://vertexcapitalpro.com,Not Alive,2025-02-17,2025-05-02
2025-05-01 10:00:25,https://ultratopultimate.com,Not Alive,2024-11-22,2025-05-02
2025-05-01 10:00:37,https://ultraspringkoin.com,Not Alive,nan,2025-05-02
2025-05-01 10:00:38,https://ultimate-fund.ltd,Alive,nan,2025-05-09
2025-05-01 10:00:12,https://truxmarkettrade.com,Alive,nan,2025-05-09
2025-05-01 10:00:50,https://trustinveztment.com,Not Alive,2025-04-23,2025-05-02
2025-05-01 10:00:39,https://trustfxtrde.com,Not Alive,nan,2025-04-01
2025-05-01 10:00:34,https://tradingwithstockmarketprofit.com,Alive,2025-05-02,2025-05-02
2025-05-01 10:00:16,https://networkchoicelab.com,Not Alive,2024-11-05,2025-05-09
2025-05-01 10:00:36,https://tradefxlive.com,Alive,2025-05-06,2025-05-02
2025-05-01 10:00:29,https://tradefxcapital.online,Alive,2025-05-02,2025-05-09
2025-05-01 10:00:34,https://topwealthfx.com,Not Alive,2025-02-17,2025-04-25
2025-05-01 10:00:44,https://teslenergy.com,Not Alive,2025-04-16,2025-05-02
2025-05-01 10:00:21,https://swiftcryptooptionstrade.com,Not Alive,2025-04-17,2025-04-01
2025-05-01 10:00:19,https://swapultratrade.com,Not Alive,2025-02-17,2025-05-09
2025-05-01 10:00:53,https://successfulexperttrade.com,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:35,https://stockfxcapitals.org,Not Alive,2024-11-05,2025-04-28
2025-05-01 10:00:38,https://stockultimatepro.com,Not Alive,2024-11-22,2025-04-25
2025-05-01 10:00:24,https://stockcomproperties.online,Alive,2025-04-23,2025-05-02
2025-05-01 10:00:11,https://stellargateinvest.com,Alive,2025-04-30,2025-04-01
2025-05-01 10:00:52,https://mystakehomecrypto.com,Not Alive,2025-05-06,2025-04-28
2025-05-01 10:00:36,https://speedtonxhub.com,Not Alive,2024-11-22,2025-05-09
2025-05-01 10:00:20,https://specetechfx.pro,Alive,nan,2025-04-01
2025-05-01 10:00:22,https://smartrealisticinv.com,Not Alive,2025-04-16,2025-05-09
2025-05-01 10:00:51,https://smartpremiertrade.com,Not Alive,2024-11-05,2025-04-01
2025-05-01 10:00:39,https://smartoptionsinvestment.com,Alive,2025-02-17,2025-04-28
2025-05-01 10:00:53,https://siritechlimited.com,Not Alive,2025-03-28,2025-04-25
2025-05-01 10:00:33,https://royallitehub.com,Alive,2025-04-16,2025-04-25
2025-05-01 10:00:10,https://relybetterinvestment.com,Not Alive,2025-04-23,2025-04-25
2025-05-01 10:00:18,https://resprofvents.com,Alive,nan,2025-04-28
2025-05-01 10:00:17,https://ranatradeportfolio.online,Alive,2025-04-16,2025-04-01
2025-05-01 10:00:36,https://prontvault.com,Not Alive,2025-04-23,2025-04-25
2025-05-01 10:00:48,https://profitzoneinvestment.live,Alive,2025-02-17,2025-05-02
2025-05-01 10:00:27,https://profitabletrustmining.com,Alive,2025-02-17,2025-04-28
2025-05-01 10:00:38,https://propluxvest.com,Alive,2025-04-17,2025-05-02
2025-05-01 10:00:25,https://primehubsassets.com,Not Alive,2025-04-17,2025-05-02
2025-05-01 10:00:54,https://primeinveztment.com,Alive,2025-04-30,2025-04-28
2025-05-01 10:00:47,https://preminentgoals.com,Not Alive,2025-04-17,2025-04-28
2025-05-01 10:00:45,https://pinnaclevestltd.com,Alive,2025-05-02,2025-04-01
2025-05-01 10:00:41,https://peaktradepro.com,Alive,2025-05-06,2025-05-09
2025-05-01 10:00:28,https://patroncoinfx.com,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:20,https://optimatrust-fx.com,Not Alive,2025-04-23,2025-04-25
2025-05-01 10:00:13,https://novaloption.com,Alive,2024-08-07,2025-04-25
2025-05-01 10:00:51,https://v-king7.dynu.com,Not Alive,2025-05-02,2025-04-28
2025-05-01 10:00:29,https://nexuscrestltd.com,Not Alive,2025-05-02,2025-05-02
2025-05-01 10:00:15,https://nexasassets.com,Alive,2025-05-02,2025-04-28
2025-05-01 10:00:25,https://nexaassetsmkt.com,Not Alive,2025-04-30,2025-04-01
2025-05-01 10:00:10,https://mpkonlinetrading.com,Alive,2024-11-05,2025-04-01
2025-05-01 10:00:13,https://menfxtprotrades.com,Alive,2024-08-07,2025-05-02
2025-05-01 10:00:52,https://megaassetsltd.com,Not Alive,2025-02-17,2025-05-09
2025-05-01 10:00:58,https://maxcoinoptions.com,Not Alive,2025-03-28,2025-04-01
2025-05-01 10:00:29,https://mastertradershub.com,Alive,2025-04-23,2025-05-09
2025-05-01 10:00:58,https://marstechlimited.com,Not Alive,2025-04-16,2025-05-02
2025-05-01 10:00:31,https://marketmonkx.com,Alive,2025-04-16,2025-04-28
2025-05-01 10:00:36,https://lumnex.co,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:56,https://littrademarket.com,Not Alive,2025-05-02,2025-05-02
2025-05-01 10:00:36,https://lexaprime.com,Not Alive,2024-08-07,2025-05-09
2025-05-01 10:00:52,https://legalfxt24.com,Alive,2025-04-30,2025-05-09
2025-05-01 10:00:46,https://leadsinsuredtrades.com,Not Alive,2025-04-17,2025-05-09
2025-05-01 10:00:43,https://kapitlitellc.com,Not Alive,2025-05-06,2025-05-02
2025-05-01 10:00:39,https://janamoniee.ltd,Alive,2024-11-05,2025-04-28
2025-05-01 10:00:35,https://interlitesorverxts.com,Not Alive,2025-03-28,2025-04-01
2025-05-01 10:00:31,https://igeniusglobaltrades.com,Alive,2025-04-23,2025-04-01
2025-05-01 10:00:44,https://horizonxtrades.com,Alive,2025-04-16,2025-05-02
2025-05-01 10:00:44,https://hedgecaplimited.com,Not Alive,2025-04-16,2025-04-01
2025-05-01 10:00:48,https://hashprimegold.com,Not Alive,2025-04-17,2025-04-28
2025-05-01 10:00:16,https://hamstechllc.com,Not Alive,2025-03-28,2025-05-09
2025-05-01 10:00:27,https://halinxinvest.com,Alive,2024-11-05,2025-05-09
2025-05-01 10:00:26,https://growthtopultimate.com,Alive,2024-11-05,2025-04-28
2025-05-01 10:00:36,https://growthaccessltd.com,Alive,2024-08-07,2025-04-01
2025-05-01 10:00:18,https://globalforextradingprofit.com,Not Alive,2025-04-23,2025-04-25
2025-05-01 10:00:31,https://globalbestminingtrades.com,Alive,2025-05-06,2025-04-28
2025-05-01 10:00:57,https://globalminingfxtrades.com,Alive,2024-08-07,2025-05-02
2025-05-01 10:00:20,https://globalcoinfxt.one,Alive,2025-04-29,2025-05-09
2025-05-01 10:00:46,https://fxicoin.com,Not Alive,2024-11-22,2025-05-09
2025-05-01 10:00:52,https://futureindexpro.net,Not Alive,2025-02-17,2025-04-28
2025-05-01 10:00:41,https://funds-xmincome.ltd,Not Alive,2025-04-29,2025-05-02
2025-05-01 10:00:46,https://fpictrades.com,Alive,2025-03-28,2025-04-01
2025-05-01 10:00:44,https://fondexeasymarket.com,Not Alive,2025-04-29,2025-04-28
2025-05-01 10:00:45,https://firstpacehub.com,Alive,nan,2025-05-02
2025-05-01 10:00:42,https://firstoopstock.com,Alive,2025-04-16,2025-04-25
2025-05-01 10:00:41,https://fidscharting.com,Not Alive,2025-05-06,2025-05-09
2025-05-01 10:00:16,https://fastchipsminerstrade.com,Not Alive,2025-04-29,2025-05-02
2025-05-01 10:00:57,https://etherealelites.com,Not Alive,2025-04-23,2025-05-02
2025-05-01 10:00:46,https://entitywave.com,Not Alive,2025-03-28,2025-04-25
2025-05-01 10:00:57,https://elitepooltrade.com,Alive,2024-08-07,2025-04-25
2025-05-01 10:00:55,https://elitelinellb.com,Not Alive,nan,2025-04-28
2025-05-01 10:00:10,https://eliteassetltd.com,Alive,2025-02-17,2025-05-02
2025-05-01 10:00:10,https://dynamicpulsetrade.com,Not Alive,2024-11-05,2025-05-09
2025-05-01 10:00:31,https://dominoinvestment.com,Not Alive,2025-05-02,2025-05-09
2025-05-01 10:00:20,https://diverswealth.com,Not Alive,2024-11-22,2025-04-28
2025-05-01 10:00:41,https://dittrademarket.com,Not Alive,2025-05-02,2025-04-01
2025-05-01 10:00:10,https://digitalfxtpro.com,Alive,2025-05-02,2025-04-25
2025-05-01 10:00:37,https://digitalaccessbitinv.com,Alive,2025-05-06,2025-05-09
2025-05-01 10:00:26,https://dexertonfinancial.org,Not Alive,2024-11-22,2025-04-01
2025-05-01 10:00:21,https://dc-statestreet.com,Alive,nan,2025-04-25
2025-05-01 10:00:32,https://cryptoinvestospage.vercel.app,Alive,nan,2025-04-28
2025-05-01 10:00:44,https://cryptotexe.com,Not Alive,2025-02-17,2025-05-09
2025-05-01 10:00:35,https://crypto-tradinghood.com,Alive,2025-04-29,2025-04-25
2025-05-01 10:00:14,https://cryptocoastinvestmentsltd.com,Alive,2025-04-29,2025-04-01
2025-05-01 10:00:52,https://crypbasltd.online,Alive,2025-04-17,2025-05-09
2025-05-01 10:00:17,https://copytrqdingworld.com,Not Alive,2025-04-23,2025-04-01
2025-05-01 10:00:13,https://continentinvt.com,Alive,2025-03-28,2025-05-02
2025-05-01 10:00:11,https://commudityexchanger.online,Not Alive,2025-05-06,2025-05-02
2025-05-01 10:00:45,https://citiforexgoal.com,Alive,2025-02-17,2025-04-25
2025-05-01 10:00:24,https://chrontechltd.com,Alive,2025-03-28,2025-05-09
2025-05-01 10:00:50,https://cherrytradingops.com,Alive,2025-04-23,2025-05-09
2025-05-01 10:00:14,https://chartmainoptions.com,Alive,2025-05-02,2025-04-28
2025-05-01 10:00:41,https://certifiedgrowthpro.com,Not Alive,2025-02-17,2025-04-28
2025-05-01 10:00:47,https://centralcapitalfx.com,Alive,2025-05-06,2025-04-01
2025-05-01 10:00:44,https://celxtrade.com,Not Alive,nan,2025-04-28
2025-05-01 10:00:20,https://castlemarkfx.com,Not Alive,2025-04-30,2025-04-01
